PicoScope 5000A - Channel A Data
================================
Samples: 10000
Timebase: 128 (Sample interval: 1008 ns)
Range: 2V, DC coupled

Sample	Time(ns)	ADC	mV
3378	3405024	6066	373
3379	3406032	5777	355
3380	3407040	6066	373
3381	3408048	5777	355
3382	3409056	6066	373
3383	3410064	6066	373
3384	3411072	6066	373
3385	3412080	6066	373
3386	3413088	6066	373
3387	3414096	6355	390
3388	3415104	6355	390
3389	3416112	6355	390
3390	3417120	6932	426
3391	3418128	6643	408
3392	3419136	7221	444
3393	3420144	6643	408
3394	3421152	6643	408
3395	3422160	6932	426
3396	3423168	6643	408
3397	3424176	6932	426
3398	3425184	7221	444
3399	3426192	6932	426
3400	3427200	6932	426
3401	3428208	6932	426
3402	3429216	7221	444
3403	3430224	7221	444
3404	3431232	7221	444
3405	3432240	7510	461
3406	3433248	7510	461
3407	3434256	7510	461
3408	3435264	7799	479
3409	3436272	7799	479
3410	3437280	7510	461
3411	3438288	8088	497
3412	3439296	7799	479
3413	3440304	7799	479
3414	3441312	7799	479
3415	3442320	7799	479
3416	3443328	8088	497
3417	3444336	7799	479
3418	3445344	8088	497
3419	3446352	8088	497
3420	3447360	8088	497
3421	3448368	8377	515
3422	3449376	8088	497
3423	3450384	8088	497
3424	3451392	8377	515
3425	3452400	8666	533
3426	3453408	8377	515
3427	3454416	8377	515
3428	3455424	8377	515
3429	3456432	8954	550
3430	3457440	8666	533
3431	3458448	9532	586
3432	3459456	8954	550
3433	3460464	8954	550
3434	3461472	8666	533
3435	3462480	8666	533
3436	3463488	8666	533
3437	3464496	8954	550
3438	3465504	8954	550
3439	3466512	8954	550
3440	3467520	8954	550
3441	3468528	8954	550
3442	3469536	8954	550
3443	3470544	9243	568
3444	3471552	9243	568
3445	3472560	9243	568
3446	3473568	9243	568
3447	3474576	9532	586
3448	3475584	9243	568
3449	3476592	9243	568
3450	3477600	9243	568
3451	3478608	9532	586
3452	3479616	9243	568
3453	3480624	9532	586
3454	3481632	9243	568
3455	3482640	9532	586
3456	3483648	9532	586
3457	3484656	9821	604
3458	3485664	9532	586
3459	3486672	9821	604
3460	3487680	9821	604
3461	3488688	9821	604
3462	3489696	9821	604
3463	3490704	9821	604
3464	3491712	9821	604
3465	3492720	9821	604
3466	3493728	9821	604
3467	3494736	9821	604
3468	3495744	9821	604
3469	3496752	10110	621
3470	3497760	9821	604
3471	3498768	10110	621
3472	3499776	10110	621
3473	3500784	10399	639
3474	3501792	10110	621
3475	3502800	10110	621
3476	3503808	10110	621
3477	3504816	10110	621
3478	3505824	10110	621
3479	3506832	9821	604
3480	3507840	10110	621
3481	3508848	10110	621
3482	3509856	10110	621
3483	3510864	10399	639
3484	3511872	10110	621
3485	3512880	10110	621
3486	3513888	10110	621
3487	3514896	10399	639
3488	3515904	10110	621
3489	3516912	10399	639
3490	3517920	10110	621
3491	3518928	10399	639
3492	3519936	10110	621
3493	3520944	10399	639
3494	3521952	10399	639
3495	3522960	10399	639
3496	3523968	10399	639
3497	3524976	10110	621
3498	3525984	10399	639
3499	3526992	10399	639
3500	3528000	10399	639
3501	3529008	10399	639
3502	3530016	10399	639
3503	3531024	10399	639
3504	3532032	10399	639
3505	3533040	10399	639
3506	3534048	10399	639
3507	3535056	10399	639
3508	3536064	10399	639
3509	3537072	10399	639
3510	3538080	10399	639
3511	3539088	10399	639
3512	3540096	10688	657
3513	3541104	10399	639
3514	3542112	10399	639
3515	3543120	10399	639
3516	3544128	10976	675
3517	3545136	10399	639
3518	3546144	10688	657
3519	3547152	10688	657
3520	3548160	10399	639
3521	3549168	10399	639
3522	3550176	10399	639
3523	3551184	10399	639
3524	3552192	10399	639
3525	3553200	10110	621
3526	3554208	10688	657
3527	3555216	10399	639
3528	3556224	10110	621
3529	3557232	10399	639
3530	3558240	10399	639
3531	3559248	10399	639
3532	3560256	10688	657
3533	3561264	10688	657
3534	3562272	10688	657
3535	3563280	10399	639
3536	3564288	10399	639
3537	3565296	10399	639
3538	3566304	10399	639
3539	3567312	10110	621
3540	3568320	10399	639
3541	3569328	10110	621
3542	3570336	10399	639
3543	3571344	10110	621
3544	3572352	10110	621
3545	3573360	10110	621
3546	3574368	10399	639
3547	3575376	10399	639
3548	3576384	10399	639
3549	3577392	10110	621
3550	3578400	10399	639
3551	3579408	10110	621
3552	3580416	10399	639
3553	3581424	10399	639
3554	3582432	10110	621
3555	3583440	9821	604
3556	3584448	9821	604
3557	3585456	10110	621
3558	3586464	10110	621
3559	3587472	9821	604
3560	3588480	10110	621
3561	3589488	10110	621
3562	3590496	9821	604
3563	3591504	10110	621
3564	3592512	9821	604
3565	3593520	10110	621
3566	3594528	9821	604
3567	3595536	9821	604
3568	3596544	9821	604
3569	3597552	9532	586
3570	3598560	9821	604
3571	3599568	10110	621
3572	3600576	9821	604
3573	3601584	9532	586
3574	3602592	9532	586
3575	3603600	9532	586
3576	3604608	9532	586
3577	3605616	9532	586
3578	3606624	9532	586
3579	3607632	9532	586
3580	3608640	9532	586
3581	3609648	9532	586
3582	3610656	9532	586
3583	3611664	8954	550
3584	3612672	9243	568
3585	3613680	9532	586
3586	3614688	9243	568
3587	3615696	9243	568
3588	3616704	9243	568
3589	3617712	9532	586
3590	3618720	9243	568
3591	3619728	9243	568
3592	3620736	8954	550
3593	3621744	9243	568
3594	3622752	8954	550
3595	3623760	9243	568
3596	3624768	8666	533
3597	3625776	8666	533
3598	3626784	8666	533
3599	3627792	8666	533
3600	3628800	8666	533
3601	3629808	8377	515
3602	3630816	8666	533
3603	3631824	8377	515
3604	3632832	8954	550
3605	3633840	8377	515
3606	3634848	8954	550
3607	3635856	8666	533
3608	3636864	8377	515
3609	3637872	8377	515
3610	3638880	8377	515
3611	3639888	8377	515
3612	3640896	8088	497
3613	3641904	8088	497
3614	3642912	7799	479
3615	3643920	8088	497
3616	3644928	7799	479
3617	3645936	8088	497
3618	3646944	8088	497
3619	3647952	8088	497
3620	3648960	7799	479
3621	3649968	7799	479
3622	3650976	7510	461
3623	3651984	7510	461
3624	3652992	7510	461
3625	3654000	7799	479
3626	3655008	7510	461
3627	3656016	7510	461
3628	3657024	7799	479
3629	3658032	7221	444
3630	3659040	7510	461
3631	3660048	7221	444
3632	3661056	7510	461
3633	3662064	6932	426
3634	3663072	7221	444
3635	3664080	7221	444
3636	3665088	7221	444
3637	3666096	6643	408
3638	3667104	6932	426
3639	3668112	6643	408
3640	3669120	6932	426
3641	3670128	6355	390
3642	3671136	6643	408
3643	3672144	6355	390
3644	3673152	6643	408
3645	3674160	6643	408
3646	3675168	6355	390
3647	3676176	6355	390
3648	3677184	6066	373
3649	3678192	6066	373
3650	3679200	6355	390
3651	3680208	5777	355
3652	3681216	6355	390
3653	3682224	5777	355
3654	3683232	5777	355
3655	3684240	5777	355
3656	3685248	5777	355
3657	3686256	5777	355
3658	3687264	5488	337
3659	3688272	5488	337
3660	3689280	5488	337
3661	3690288	5199	319
3662	3691296	5199	319
3663	3692304	5199	319
3664	3693312	5199	319
3665	3694320	5199	319
3666	3695328	5199	319
3667	3696336	4910	302
3668	3697344	4910	302
3669	3698352	4621	284
3670	3699360	4910	302
3671	3700368	4621	284
3672	3701376	4621	284
3673	3702384	4333	266
3674	3703392	4621	284
3675	3704400	4333	266
3676	3705408	4044	248
3677	3706416	4044	248
3678	3707424	4333	266
3679	3708432	4044	248
3680	3709440	4044	248
3681	3710448	4333	266
3682	3711456	4044	248
3683	3712464	4044	248
3684	3713472	3755	230
3685	3714480	4044	248
3686	3715488	3755	230
3687	3716496	3466	213
3688	3717504	3466	213
3689	3718512	3466	213
3690	3719520	3177	195
3691	3720528	3177	195
3692	3721536	3177	195
3693	3722544	3177	195
3694	3723552	2888	177
3695	3724560	3177	195
3696	3725568	2888	177
3697	3726576	2888	177
3698	3727584	2888	177
3699	3728592	2888	177
3700	3729600	2599	159
3701	3730608	2888	177
3702	3731616	2599	159
3703	3732624	2888	177
3704	3733632	2310	142
3705	3734640	2310	142
3706	3735648	2310	142
3707	3736656	2310	142
3708	3737664	2022	124
3709	3738672	2022	124
3710	3739680	1733	106
3711	3740688	1733	106
3712	3741696	1733	106
3713	3742704	1733	106
3714	3743712	1444	88
3715	3744720	1444	88
3716	3745728	1444	88
3717	3746736	1444	88
3718	3747744	1155	71
3719	3748752	1155	71
3720	3749760	1444	88
3721	3750768	1155	71
3722	3751776	866	53
3723	3752784	1155	71
3724	3753792	866	53
3725	3754800	577	35
3726	3755808	577	35
3727	3756816	577	35
3728	3757824	577	35
3729	3758832	577	35
3730	3759840	288	17
3731	3760848	288	17
3732	3761856	0	0
3733	3762864	0	0
3734	3763872	-288	-17
3735	3764880	0	0
3736	3765888	-288	-17
3737	3766896	-577	-35
3738	3767904	-288	-17
3739	3768912	-288	-17
3740	3769920	-288	-17
3741	3770928	-577	-35
3742	3771936	-288	-17
3743	3772944	-577	-35
3744	3773952	-577	-35
3745	3774960	-1155	-71
3746	3775968	-1155	-71
3747	3776976	-1155	-71
3748	3777984	-1155	-71
3749	3778992	-1444	-88
3750	3780000	-1155	-71
3751	3781008	-1444	-88
3752	3782016	-1444	-88
3753	3783024	-1444	-88
3754	3784032	-1155	-71
3755	3785040	-1733	-106
3756	3786048	-1733	-106
3757	3787056	-1733	-106
3758	3788064	-2022	-124
3759	3789072	-2022	-124
3760	3790080	-2310	-142
3761	3791088	-2022	-124
3762	3792096	-2022	-124
3763	3793104	-2310	-142
3764	3794112	-2599	-159
3765	3795120	-2599	-159
3766	3796128	-2310	-142
3767	3797136	-2599	-159
3768	3798144	-2888	-177
3769	3799152	-3177	-195
3770	3800160	-3177	-195
3771	3801168	-2888	-177
3772	3802176	-2888	-177
3773	3803184	-3177	-195
3774	3804192	-3177	-195
3775	3805200	-3177	-195
3776	3806208	-3466	-213
3777	3807216	-3177	-195
3778	3808224	-3177	-195
3779	3809232	-3466	-213
3780	3810240	-3755	-230
3781	3811248	-3755	-230
3782	3812256	-4044	-248
3783	3813264	-4333	-266
3784	3814272	-4044	-248
3785	3815280	-4044	-248
3786	3816288	-4333	-266
3787	3817296	-4333	-266
3788	3818304	-4333	-266
3789	3819312	-4333	-266
3790	3820320	-4621	-284
3791	3821328	-4621	-284
3792	3822336	-4910	-302
3793	3823344	-4621	-284
3794	3824352	-4910	-302
3795	3825360	-4910	-302
3796	3826368	-5199	-319
3797	3827376	-5199	-319
3798	3828384	-5199	-319
3799	3829392	-5199	-319
3800	3830400	-5488	-337
3801	3831408	-5488	-337
3802	3832416	-5488	-337
3803	3833424	-5488	-337
3804	3834432	-5488	-337
3805	3835440	-5777	-355
3806	3836448	-5777	-355
3807	3837456	-5777	-355
3808	3838464	-6066	-373
3809	3839472	-5777	-355
3810	3840480	-6066	-373
3811	3841488	-6355	-390
3812	3842496	-6355	-390
3813	3843504	-6355	-390
3814	3844512	-6066	-373
3815	3845520	-6355	-390
3816	3846528	-6355	-390
3817	3847536	-6355	-390
3818	3848544	-6643	-408
3819	3849552	-6932	-426
3820	3850560	-6932	-426
3821	3851568	-6643	-408
3822	3852576	-7221	-444
3823	3853584	-6932	-426
3824	3854592	-7221	-444
3825	3855600	-7221	-444
3826	3856608	-7221	-444
3827	3857616	-7510	-461
3828	3858624	-7510	-461
3829	3859632	-7799	-479
3830	3860640	-7510	-461
3831	3861648	-7799	-479
3832	3862656	-7799	-479
3833	3863664	-8088	-497
3834	3864672	-7799	-479
3835	3865680	-8088	-497
3836	3866688	-7799	-479
3837	3867696	-8088	-497
3838	3868704	-8088	-497
3839	3869712	-8377	-515
3840	3870720	-8377	-515
3841	3871728	-8377	-515
3842	3872736	-8377	-515
3843	3873744	-8666	-533
3844	3874752	-8666	-533
3845	3875760	-8666	-533
3846	3876768	-8666	-533
3847	3877776	-8954	-550
3848	3878784	-8666	-533
3849	3879792	-8954	-550
3850	3880800	-8954	-550
3851	3881808	-8954	-550
3852	3882816	-9243	-568
3853	3883824	-9243	-568
3854	3884832	-9243	-568
3855	3885840	-9243	-568
3856	3886848	-9532	-586
3857	3887856	-9532	-586
3858	3888864	-9532	-586
3859	3889872	-9532	-586
3860	3890880	-9821	-604
3861	3891888	-9821	-604
3862	3892896	-9821	-604
3863	3893904	-9821	-604
3864	3894912	-10110	-621
3865	3895920	-10110	-621
3866	3896928	-9821	-604
3867	3897936	-10110	-621
3868	3898944	-10399	-639
3869	3899952	-10399	-639
3870	3900960	-10399	-639
3871	3901968	-10399	-639
3872	3902976	-10110	-621
3873	3903984	-10399	-639
3874	3904992	-10688	-657
3875	3906000	-10688	-657
3876	3907008	-10688	-657
3877	3908016	-10688	-657
3878	3909024	-10688	-657
3879	3910032	-10976	-675
3880	3911040	-10688	-657
3881	3912048	-10976	-675
3882	3913056	-10976	-675
3883	3914064	-11265	-692
3884	3915072	-11554	-710
3885	3916080	-11265	-692
3886	3917088	-11265	-692
3887	3918096	-11554	-710
3888	3919104	-11554	-710
3889	3920112	-11265	-692
3890	3921120	-11554	-710
3891	3922128	-11554	-710
3892	3923136	-11843	-728
3893	3924144	-11554	-710
3894	3925152	-11554	-710
3895	3926160	-11554	-710
3896	3927168	-11843	-728
3897	3928176	-11843	-728
3898	3929184	-12132	-746
3899	3930192	-11843	-728
3900	3931200	-12132	-746
3901	3932208	-11843	-728
3902	3933216	-12132	-746
3903	3934224	-12421	-764
3904	3935232	-12132	-746
3905	3936240	-12421	-764
3906	3937248	-12132	-746
3907	3938256	-12132	-746
3908	3939264	-12421	-764
3909	3940272	-12421	-764
3910	3941280	-12132	-746
3911	3942288	-12421	-764
3912	3943296	-12421	-764
3913	3944304	-12421	-764
3914	3945312	-12710	-781
3915	3946320	-12710	-781
3916	3947328	-12710	-781
3917	3948336	-12710	-781
3918	3949344	-12999	-799
3919	3950352	-12710	-781
3920	3951360	-12999	-799
3921	3952368	-12999	-799
3922	3953376	-12999	-799
3923	3954384	-12999	-799
3924	3955392	-12999	-799
3925	3956400	-12999	-799
3926	3957408	-12999	-799
3927	3958416	-13287	-817
3928	3959424	-13287	-817
3929	3960432	-13287	-817
3930	3961440	-13287	-817
3931	3962448	-13287	-817
3932	3963456	-13287	-817
3933	3964464	-13287	-817
3934	3965472	-13576	-835
3935	3966480	-13287	-817
3936	3967488	-13576	-835
3937	3968496	-13576	-835
3938	3969504	-13576	-835
3939	3970512	-13576	-835
3940	3971520	-13576	-835
3941	3972528	-13576	-835
3942	3973536	-13576	-835
3943	3974544	-13865	-852
3944	3975552	-13865	-852
3945	3976560	-13865	-852
3946	3977568	-13865	-852
3947	3978576	-13576	-835
3948	3979584	-13865	-852
3949	3980592	-13865	-852
3950	3981600	-13865	-852
3951	3982608	-14154	-870
3952	3983616	-13865	-852
3953	3984624	-13865	-852
3954	3985632	-14154	-870
3955	3986640	-13865	-852
3956	3987648	-14154	-870
3957	3988656	-14154	-870
3958	3989664	-14154	-870
3959	3990672	-14154	-870
3960	3991680	-14443	-888
3961	3992688	-14154	-870
3962	3993696	-14443	-888
3963	3994704	-14443	-888
3964	3995712	-14154	-870
3965	3996720	-14443	-888
3966	3997728	-14154	-870
3967	3998736	-14443	-888
3968	3999744	-14154	-870
3969	4000752	-14443	-888
3970	4001760	-14443	-888
3971	4002768	-14443	-888
3972	4003776	-14443	-888
3973	4004784	-14443	-888
3974	4005792	-14443	-888
3975	4006800	-14443	-888
3976	4007808	-14443	-888
3977	4008816	-14732	-906
3978	4009824	-14732	-906
3979	4010832	-14732	-906
3980	4011840	-14732	-906
3981	4012848	-14443	-888
3982	4013856	-14732	-906
3983	4014864	-14732	-906
3984	4015872	-14732	-906
3985	4016880	-14732	-906
3986	4017888	-14732	-906
3987	4018896	-14732	-906
3988	4019904	-14443	-888
3989	4020912	-14732	-906
3990	4021920	-14443	-888
3991	4022928	-15021	-924
3992	4023936	-14732	-906
3993	4024944	-14732	-906
3994	4025952	-14732	-906
3995	4026960	-14732	-906
3996	4027968	-14732	-906
3997	4028976	-14732	-906
3998	4029984	-15021	-924
3999	4030992	-14732	-906
4000	4032000	-15021	-924
4001	4033008	-15021	-924
4002	4034016	-15021	-924
4003	4035024	-15021	-924
4004	4036032	-14732	-906
4005	4037040	-15021	-924
4006	4038048	-14443	-888
4007	4039056	-14732	-906
4008	4040064	-14732	-906
4009	4041072	-15021	-924
4010	4042080	-15021	-924
4011	4043088	-15021	-924
4012	4044096	-14732	-906
4013	4045104	-15021	-924
4014	4046112	-14732	-906
4015	4047120	-15021	-924
4016	4048128	-15021	-924
4017	4049136	-14732	-906
4018	4050144	-15021	-924
4019	4051152	-15021	-924
4020	4052160	-15021	-924
4021	4053168	-15021	-924
4022	4054176	-15021	-924
4023	4055184	-14732	-906
4024	4056192	-15021	-924
4025	4057200	-14732	-906
4026	4058208	-14732	-906
4027	4059216	-14732	-906
4028	4060224	-14732	-906
4029	4061232	-15021	-924
4030	4062240	-15021	-924
4031	4063248	-14732	-906
4032	4064256	-14732	-906
4033	4065264	-14732	-906
4034	4066272	-14732	-906
4035	4067280	-15021	-924
4036	4068288	-15021	-924
4037	4069296	-14732	-906
4038	4070304	-14732	-906
4039	4071312	-15021	-924
4040	4072320	-15021	-924
4041	4073328	-15021	-924
4042	4074336	-15021	-924
4043	4075344	-14732	-906
4044	4076352	-14732	-906
4045	4077360	-14732	-906
4046	4078368	-14732	-906
4047	4079376	-14732	-906
4048	4080384	-14732	-906
4049	4081392	-14443	-888
4050	4082400	-14443	-888
4051	4083408	-14732	-906
4052	4084416	-14732	-906
4053	4085424	-14443	-888
4054	4086432	-14443	-888
4055	4087440	-14732	-906
4056	4088448	-14732	-906
4057	4089456	-14732	-906
4058	4090464	-14732	-906
4059	4091472	-14443	-888
4060	4092480	-14732	-906
4061	4093488	-14443	-888
4062	4094496	-14732	-906
4063	4095504	-14443	-888
4064	4096512	-14443	-888
4065	4097520	-14443	-888
4066	4098528	-14443	-888
4067	4099536	-14154	-870
4068	4100544	-14443	-888
4069	4101552	-14154	-870
4070	4102560	-14443	-888
4071	4103568	-14154	-870
4072	4104576	-14154	-870
4073	4105584	-14154	-870
4074	4106592	-14154	-870
4075	4107600	-14154	-870
4076	4108608	-14154	-870
4077	4109616	-14154	-870
4078	4110624	-14154	-870
4079	4111632	-14154	-870
4080	4112640	-14154	-870
4081	4113648	-13865	-852
4082	4114656	-13865	-852
4083	4115664	-13865	-852
4084	4116672	-13865	-852
4085	4117680	-13865	-852
4086	4118688	-13576	-835
4087	4119696	-13865	-852
4088	4120704	-13865	-852
4089	4121712	-13576	-835
4090	4122720	-13576	-835
4091	4123728	-13865	-852
4092	4124736	-13576	-835
4093	4125744	-13865	-852
4094	4126752	-13576	-835
4095	4127760	-13576	-835
4096	4128768	-13287	-817
4097	4129776	-13287	-817
4098	4130784	-13287	-817
4099	4131792	-13576	-835
4100	4132800	-12999	-799
4101	4133808	-13287	-817
4102	4134816	-12999	-799
4103	4135824	-13287	-817
4104	4136832	-13287	-817
4105	4137840	-12999	-799
4106	4138848	-12999	-799
4107	4139856	-13287	-817
4108	4140864	-12999	-799
4109	4141872	-13287	-817
4110	4142880	-12999	-799
4111	4143888	-12710	-781
4112	4144896	-12999	-799
4113	4145904	-12999	-799
4114	4146912	-13287	-817
4115	4147920	-12421	-764
4116	4148928	-12421	-764
4117	4149936	-12710	-781
4118	4150944	-12710	-781
4119	4151952	-12710	-781
4120	4152960	-12421	-764
4121	4153968	-12132	-746
4122	4154976	-12421	-764
4123	4155984	-12421	-764
4124	4156992	-12421	-764
4125	4158000	-12132	-746
4126	4159008	-12132	-746
4127	4160016	-12132	-746
4128	4161024	-11843	-728
4129	4162032	-12421	-764
4130	4163040	-11843	-728
4131	4164048	-11843	-728
4132	4165056	-11843	-728
4133	4166064	-11554	-710
4134	4167072	-11843	-728
4135	4168080	-11843	-728
4136	4169088	-11843	-728
4137	4170096	-11843	-728
4138	4171104	-11554	-710
4139	4172112	-11554	-710
4140	4173120	-11265	-692
4141	4174128	-11265	-692
4142	4175136	-11265	-692
4143	4176144	-11265	-692
4144	4177152	-11265	-692
4145	4178160	-11265	-692
4146	4179168	-10976	-675
4147	4180176	-11265	-692
4148	4181184	-10976	-675
4149	4182192	-10976	-675
4150	4183200	-10976	-675
4151	4184208	-10688	-657
4152	4185216	-10688	-657
4153	4186224	-10688	-657
4154	4187232	-10399	-639
4155	4188240	-10399	-639
4156	4189248	-10399	-639
4157	4190256	-10399	-639
4158	4191264	-10110	-621
4159	4192272	-9821	-604
4160	4193280	-10399	-639
4161	4194288	-10110	-621
4162	4195296	-10110	-621
4163	4196304	-10110	-621
4164	4197312	-9821	-604
4165	4198320	-9532	-586
4166	4199328	-9532	-586
4167	4200336	-9821	-604
4168	4201344	-9821	-604
4169	4202352	-9821	-604
4170	4203360	-9532	-586
4171	4204368	-9532	-586
4172	4205376	-9243	-568
4173	4206384	-9243	-568
4174	4207392	-9243	-568
4175	4208400	-8954	-550
4176	4209408	-8954	-550
4177	4210416	-8954	-550
4178	4211424	-8954	-550
4179	4212432	-8666	-533
4180	4213440	-8954	-550
4181	4214448	-8666	-533
4182	4215456	-8666	-533
4183	4216464	-8666	-533
4184	4217472	-8377	-515
4185	4218480	-8088	-497
4186	4219488	-8666	-533
4187	4220496	-8088	-497
4188	4221504	-8377	-515
4189	4222512	-8088	-497
4190	4223520	-8088	-497
4191	4224528	-8088	-497
4192	4225536	-7799	-479
4193	4226544	-7799	-479
4194	4227552	-8088	-497
4195	4228560	-7510	-461
4196	4229568	-7799	-479
4197	4230576	-7510	-461
4198	4231584	-7510	-461
4199	4232592	-7510	-461
4200	4233600	-7221	-444
4201	4234608	-7221	-444
4202	4235616	-7221	-444
4203	4236624	-7221	-444
4204	4237632	-6932	-426
4205	4238640	-6932	-426
4206	4239648	-6932	-426
4207	4240656	-6932	-426
4208	4241664	-6643	-408
4209	4242672	-6643	-408
4210	4243680	-6643	-408
4211	4244688	-6643	-408
4212	4245696	-6355	-390
4213	4246704	-6066	-373
4214	4247712	-7510	-461
4215	4248720	-6355	-390
4216	4249728	-6355	-390
4217	4250736	-6355	-390
4218	4251744	-5777	-355
4219	4252752	-5777	-355
4220	4253760	-5777	-355
4221	4254768	-5488	-337
4222	4255776	-5777	-355
4223	4256784	-5488	-337
4224	4257792	-5488	-337
4225	4258800	-5488	-337
4226	4259808	-4910	-302
4227	4260816	-5488	-337
4228	4261824	-5199	-319
4229	4262832	-4910	-302
4230	4263840	-5199	-319
4231	4264848	-4910	-302
4232	4265856	-4910	-302
